rule_id,cwe_id,is_string_concat,is_parameterized_query,has_sanitizer_nearby,in_test_file,is_in_vendor_or_generated_dir,taint_source_distance,function_complexity,code_snippet_length,variable_name_entropy,is_user_input_direct,has_type_validation,is_third_party_lib_call,same_finding_seen_before_count,developer_dismissed_similar_before,file_change_frequency,is_authenticated_endpoint,label
path-traversal,CWE-22,0,1,1,0,0,9,20,126,3.35,1,1,0,7,0,16,0,0
xss-unescaped,CWE-79,1,0,1,0,0,10,9,86,2.19,0,1,0,5,0,42,1,0
xss-unescaped,CWE-79,1,0,0,0,0,5,19,281,3.37,0,0,0,0,0,12,1,0
ssrf-request,CWE-918,1,0,0,0,0,17,9,112,2.95,0,1,1,6,1,2,0,0
ssrf-request,CWE-918,0,1,0,0,0,19,27,218,2.38,1,0,0,3,0,2,0,1
path-traversal,CWE-22,0,1,0,0,0,16,7,44,2.46,0,0,0,9,0,50,0,0
hardcoded-secret,CWE-798,0,0,0,1,0,16,24,318,4.48,0,0,1,4,0,32,0,0
xss-unescaped,CWE-79,0,0,0,0,0,18,21,299,2.17,1,0,0,6,0,41,0,1
path-traversal,CWE-22,0,1,1,0,0,4,26,125,4.21,1,1,0,4,0,27,1,0
sqli-concat,CWE-89,1,0,0,0,0,14,4,344,4.44,0,1,0,4,1,1,0,0
hardcoded-secret,CWE-798,0,1,1,0,0,11,8,196,2.19,1,1,0,1,0,46,1,0
sqli-concat,CWE-89,1,0,1,0,0,3,29,305,4.18,1,1,1,8,0,33,1,1
path-traversal,CWE-22,1,0,0,1,0,1,20,46,1.53,1,0,1,4,0,42,1,1
sqli-concat,CWE-89,1,0,1,0,0,19,2,89,3.55,1,0,0,10,0,3,1,1
ssrf-request,CWE-918,1,0,1,0,0,9,10,378,2.27,1,0,0,3,0,8,1,1
sqli-concat,CWE-89,0,1,1,1,0,12,24,343,2.23,1,1,0,0,1,42,0,0
sqli-concat,CWE-89,1,0,1,0,0,6,22,267,3.42,0,1,0,10,0,6,0,0
path-traversal,CWE-22,1,0,0,0,1,2,19,206,2.86,1,1,1,8,0,42,0,1
sqli-concat,CWE-89,1,0,1,1,0,4,20,400,4.45,1,0,0,2,0,26,1,0
xss-unescaped,CWE-79,0,1,1,1,0,12,25,45,3.91,1,0,0,7,0,42,1,0
hardcoded-secret,CWE-798,1,0,0,1,0,4,15,43,3.8,1,0,0,9,0,41,1,1
insecure-deserialize,CWE-502,0,1,1,1,0,12,9,196,4.46,0,0,1,9,0,22,0,0
xss-unescaped,CWE-79,1,0,1,0,1,11,24,176,2.37,0,1,0,10,0,27,1,0
hardcoded-secret,CWE-798,0,1,0,0,0,6,26,27,4.18,1,0,0,7,1,12,1,0
xss-unescaped,CWE-79,0,0,0,0,0,14,20,67,3.91,1,1,1,4,0,44,0,1
xss-unescaped,CWE-79,1,0,0,0,0,5,6,89,2.47,0,0,0,10,1,26,0,0
path-traversal,CWE-22,0,0,0,0,0,15,1,222,2.9,0,0,0,1,0,43,0,1
sqli-concat,CWE-89,0,1,0,0,0,5,19,180,1.98,0,1,0,1,0,20,1,0
ssrf-request,CWE-918,0,1,1,0,0,20,9,251,1.55,0,0,0,9,0,1,1,0
insecure-deserialize,CWE-502,0,1,0,0,0,9,28,315,1.7,1,1,0,9,1,12,1,0
sqli-concat,CWE-89,1,0,1,1,0,16,14,147,2.37,0,1,0,4,0,46,0,0
hardcoded-secret,CWE-798,1,0,1,0,0,3,21,124,3.33,1,0,0,7,0,47,0,1
ssrf-request,CWE-918,1,0,1,0,0,15,16,96,2.88,0,1,0,4,0,33,1,0
ssrf-request,CWE-918,0,0,1,0,0,13,15,98,3.44,0,0,0,1,0,12,1,0
hardcoded-secret,CWE-798,0,0,1,0,0,1,6,394,3.45,1,1,0,4,1,40,1,0
hardcoded-secret,CWE-798,1,0,1,0,0,8,23,123,3.1,0,0,0,3,0,33,1,1
xss-unescaped,CWE-79,1,0,1,0,0,9,5,325,2.16,0,1,1,2,0,2,0,0
hardcoded-secret,CWE-798,0,1,0,0,0,10,25,249,4.3,1,0,0,9,0,8,1,0
sqli-concat,CWE-89,0,0,1,0,0,13,14,258,3.58,0,0,1,6,0,38,0,0
insecure-deserialize,CWE-502,0,1,0,1,1,2,17,256,2.85,1,1,0,4,0,26,0,0
ssrf-request,CWE-918,0,0,1,1,0,18,23,110,2.65,1,0,0,3,0,19,0,0
sqli-concat,CWE-89,0,0,1,0,0,11,11,247,3.23,0,1,1,8,0,15,0,0
insecure-deserialize,CWE-502,0,0,1,0,0,19,21,216,1.81,0,1,0,5,0,13,1,0
xss-unescaped,CWE-79,0,0,0,0,1,9,26,390,1.69,1,1,0,10,0,20,1,0
insecure-deserialize,CWE-502,1,0,0,0,1,17,29,190,3.4,0,1,0,2,0,36,1,0
sqli-concat,CWE-89,0,1,0,0,0,3,14,254,4.0,0,0,0,8,0,6,1,0
ssrf-request,CWE-918,1,0,1,0,0,9,12,201,1.61,1,1,1,1,1,27,1,0
path-traversal,CWE-22,1,0,1,0,0,19,19,249,3.26,1,1,0,8,0,33,1,1
hardcoded-secret,CWE-798,1,0,1,0,0,1,28,274,1.74,1,0,0,7,0,50,1,1
path-traversal,CWE-22,0,1,0,0,0,8,29,130,2.59,1,1,0,10,0,21,0,0
ssrf-request,CWE-918,1,0,1,0,0,17,30,275,3.04,1,0,0,6,0,22,0,1
hardcoded-secret,CWE-798,1,0,0,0,0,8,16,371,4.12,1,0,0,2,0,14,1,1
insecure-deserialize,CWE-502,0,0,1,0,0,16,2,368,2.35,1,0,0,8,0,6,0,1
xss-unescaped,CWE-79,0,1,0,0,0,1,14,235,3.13,0,0,0,1,0,50,0,0
sqli-concat,CWE-89,0,0,1,1,0,12,19,230,1.62,1,0,0,8,0,49,1,0
xss-unescaped,CWE-79,0,1,0,0,0,9,8,122,4.46,1,0,0,1,0,29,0,1
xss-unescaped,CWE-79,0,0,1,0,0,6,19,31,2.87,0,0,0,6,0,4,1,0
insecure-deserialize,CWE-502,0,0,0,0,0,6,7,261,3.09,0,0,0,1,0,30,1,0
insecure-deserialize,CWE-502,0,1,1,0,0,11,9,29,3.31,0,1,0,1,0,23,0,0
hardcoded-secret,CWE-798,1,0,1,0,1,4,1,253,3.58,0,0,0,8,1,24,0,0
path-traversal,CWE-22,1,0,0,0,0,13,5,33,1.67,0,0,0,8,0,3,0,1
path-traversal,CWE-22,1,0,1,0,0,19,28,56,4.01,1,0,0,5,1,27,0,1
insecure-deserialize,CWE-502,0,1,1,0,0,8,16,234,2.64,1,0,0,1,0,16,1,0
path-traversal,CWE-22,1,0,1,0,0,2,10,258,3.47,1,0,0,4,0,18,1,1
insecure-deserialize,CWE-502,1,0,1,1,0,19,27,381,2.63,0,1,0,6,1,49,1,0
sqli-concat,CWE-89,1,0,0,1,0,9,14,248,2.63,0,1,0,3,0,39,0,0
insecure-deserialize,CWE-502,0,1,1,1,0,2,9,124,4.03,1,0,0,6,0,39,1,0
ssrf-request,CWE-918,0,1,0,1,0,16,9,347,2.59,0,1,0,1,0,43,1,0
xss-unescaped,CWE-79,1,0,0,0,0,11,5,238,3.69,0,0,0,2,1,20,1,0
xss-unescaped,CWE-79,0,1,0,1,1,20,29,263,3.52,0,1,0,2,1,29,0,0
hardcoded-secret,CWE-798,0,0,1,0,0,12,2,324,1.8,0,0,0,1,1,34,0,0
hardcoded-secret,CWE-798,1,0,1,1,0,9,5,112,2.79,1,1,0,5,0,21,1,0
hardcoded-secret,CWE-798,1,0,0,0,0,18,11,147,3.68,1,0,0,6,0,39,1,1
hardcoded-secret,CWE-798,1,0,0,0,0,6,15,328,2.37,1,0,0,0,0,24,0,1
path-traversal,CWE-22,1,0,1,0,0,10,26,207,2.25,0,1,0,9,1,23,0,0
xss-unescaped,CWE-79,1,0,0,0,0,19,9,222,3.26,1,0,1,4,0,15,1,1
sqli-concat,CWE-89,1,0,0,0,1,12,1,227,3.91,0,0,1,9,1,34,0,0
hardcoded-secret,CWE-798,0,1,1,0,0,18,21,62,1.83,1,0,0,10,0,34,0,0
ssrf-request,CWE-918,0,0,0,0,0,4,20,341,4.24,0,1,0,6,0,11,1,0
insecure-deserialize,CWE-502,1,0,1,0,0,6,3,198,3.42,1,1,0,6,0,32,0,1
xss-unescaped,CWE-79,0,0,0,0,0,10,24,277,3.84,1,0,0,10,0,36,1,1
hardcoded-secret,CWE-798,0,1,0,0,0,20,10,105,2.98,1,0,0,5,0,27,0,0
hardcoded-secret,CWE-798,1,0,0,0,0,10,11,231,2.46,1,1,0,9,0,25,1,0
ssrf-request,CWE-918,1,0,0,0,0,9,10,390,4.22,1,1,0,1,0,47,0,1
path-traversal,CWE-22,0,1,1,0,0,6,24,190,3.21,0,1,0,0,0,36,1,0
insecure-deserialize,CWE-502,1,0,0,0,0,9,23,184,1.88,0,0,0,4,0,14,1,1
hardcoded-secret,CWE-798,1,0,0,0,0,14,9,154,2.75,1,0,0,3,0,4,0,1
path-traversal,CWE-22,1,0,1,0,0,11,5,193,2.1,1,0,0,1,0,18,1,1
xss-unescaped,CWE-79,0,1,1,0,0,20,8,245,4.09,1,1,0,3,0,48,0,0
path-traversal,CWE-22,1,0,1,0,0,20,23,386,2.83,0,1,0,4,0,11,1,0
ssrf-request,CWE-918,1,0,0,0,0,10,29,225,2.89,1,1,0,3,0,13,1,1
sqli-concat,CWE-89,0,0,0,0,0,9,6,45,3.96,0,1,0,6,0,48,1,0
path-traversal,CWE-22,1,0,1,0,0,4,26,80,2.86,0,1,0,10,0,42,0,1
ssrf-request,CWE-918,1,0,1,1,0,20,21,366,3.87,1,0,0,4,0,12,1,0
xss-unescaped,CWE-79,0,1,1,0,0,11,23,45,3.59,0,0,0,1,1,12,0,0
ssrf-request,CWE-918,1,0,1,0,0,7,22,289,4.35,1,1,0,4,0,50,1,0
hardcoded-secret,CWE-798,1,0,0,0,0,20,13,257,2.65,1,0,1,10,0,49,0,1
path-traversal,CWE-22,0,1,1,0,1,3,6,148,2.49,1,0,1,6,0,29,1,0
path-traversal,CWE-22,0,0,0,0,0,1,11,323,4.08,0,0,0,2,1,11,1,0
xss-unescaped,CWE-79,0,0,1,0,0,6,22,282,3.72,0,1,0,4,0,22,0,0
insecure-deserialize,CWE-502,1,0,1,0,0,13,27,143,2.77,0,1,0,5,0,31,1,0
hardcoded-secret,CWE-798,0,0,0,0,0,6,11,140,2.03,1,0,0,8,1,5,0,0
hardcoded-secret,CWE-798,0,1,0,0,1,19,10,266,3.3,0,1,1,10,1,22,1,0
ssrf-request,CWE-918,1,0,1,0,0,19,24,299,1.57,0,0,0,9,0,9,0,1
sqli-concat,CWE-89,1,0,0,0,0,15,17,273,1.59,0,0,0,10,0,7,1,1
path-traversal,CWE-22,0,1,0,1,0,12,23,346,3.83,0,1,1,4,0,16,0,0
ssrf-request,CWE-918,1,0,1,0,0,2,17,361,2.12,0,0,0,6,1,35,0,1
ssrf-request,CWE-918,1,0,1,0,0,11,29,214,1.57,1,0,0,10,0,38,0,1
xss-unescaped,CWE-79,0,1,1,0,0,14,10,153,2.09,0,1,1,8,0,24,1,0
path-traversal,CWE-22,1,0,1,0,0,8,14,261,2.97,0,0,0,3,0,8,1,0
sqli-concat,CWE-89,1,0,1,1,0,12,20,227,3.93,1,1,1,1,0,8,1,0
hardcoded-secret,CWE-798,0,0,0,0,0,16,17,399,2.52,1,0,0,2,1,2,1,1
xss-unescaped,CWE-79,1,0,0,0,0,10,28,175,4.46,0,0,0,4,0,22,1,1
xss-unescaped,CWE-79,0,1,0,0,0,7,19,108,1.97,1,1,0,9,1,32,1,0
sqli-concat,CWE-89,0,1,0,0,0,14,9,352,1.75,1,0,0,1,1,22,1,0
ssrf-request,CWE-918,1,0,0,0,0,7,10,354,2.25,1,0,0,7,1,39,0,1
hardcoded-secret,CWE-798,1,0,1,0,0,9,2,124,3.73,1,0,0,10,1,46,1,0
ssrf-request,CWE-918,0,1,0,0,0,9,17,223,1.93,1,0,1,0,0,1,0,0
ssrf-request,CWE-918,0,0,1,0,1,14,20,186,4.47,1,1,0,3,1,28,0,0
path-traversal,CWE-22,0,1,1,0,1,14,2,230,3.45,1,0,1,3,0,40,0,0
hardcoded-secret,CWE-798,0,1,0,0,0,6,11,395,4.25,1,0,1,9,0,44,1,1
ssrf-request,CWE-918,0,1,0,0,0,3,8,274,1.75,0,0,1,5,0,40,0,1
hardcoded-secret,CWE-798,0,1,1,0,0,10,19,294,2.95,1,0,0,3,0,20,1,0
hardcoded-secret,CWE-798,0,0,0,0,0,12,7,139,2.73,1,1,0,4,1,6,0,0
ssrf-request,CWE-918,1,0,0,0,1,11,22,132,4.48,0,0,0,1,1,0,1,0
ssrf-request,CWE-918,1,0,0,0,0,5,21,162,3.14,0,0,0,2,0,47,1,1
sqli-concat,CWE-89,0,0,1,0,0,7,6,374,1.7,1,0,1,6,1,21,1,0
hardcoded-secret,CWE-798,1,0,0,1,0,16,7,89,2.02,0,1,1,8,0,4,0,0
insecure-deserialize,CWE-502,0,0,0,0,0,20,12,311,3.48,1,0,0,1,0,6,0,0
hardcoded-secret,CWE-798,0,0,1,0,0,14,15,310,2.48,1,0,0,5,0,47,0,1
sqli-concat,CWE-89,0,0,1,0,0,2,7,400,3.58,0,0,0,5,0,12,1,0
xss-unescaped,CWE-79,1,0,0,0,0,19,7,58,3.61,0,1,0,4,0,16,0,0
insecure-deserialize,CWE-502,0,0,1,1,0,20,22,367,2.88,1,0,0,1,1,5,0,0
insecure-deserialize,CWE-502,0,0,1,0,0,10,1,161,2.21,0,1,0,3,0,28,0,0
hardcoded-secret,CWE-798,1,0,1,0,0,4,1,398,1.74,0,0,0,9,1,1,1,0
path-traversal,CWE-22,0,1,1,0,0,1,17,289,3.91,0,1,0,5,0,41,0,0
xss-unescaped,CWE-79,0,0,1,0,0,19,11,82,2.47,1,1,0,6,1,3,1,0
xss-unescaped,CWE-79,1,0,1,0,0,6,11,88,3.82,1,0,1,0,0,23,1,1
xss-unescaped,CWE-79,1,0,0,1,0,10,16,123,2.32,1,0,1,3,0,12,1,0
xss-unescaped,CWE-79,0,0,1,0,0,3,19,249,2.79,1,0,0,8,1,20,1,0
xss-unescaped,CWE-79,1,0,1,0,0,17,15,244,1.75,1,1,0,5,1,41,0,1
xss-unescaped,CWE-79,1,0,1,0,0,7,5,308,1.65,1,1,0,0,1,7,0,1
hardcoded-secret,CWE-798,0,1,0,0,0,12,21,156,2.61,1,1,1,8,0,24,1,0
ssrf-request,CWE-918,1,0,1,0,0,12,19,118,2.3,0,0,0,8,0,39,0,1
hardcoded-secret,CWE-798,0,1,0,0,0,2,6,106,4.22,1,1,0,6,1,25,1,0
xss-unescaped,CWE-79,1,0,1,0,0,12,26,168,3.13,1,0,1,0,1,0,1,1
ssrf-request,CWE-918,0,0,1,0,0,17,2,158,4.09,1,1,0,3,0,37,1,0
ssrf-request,CWE-918,0,0,0,0,0,16,11,98,3.89,0,0,0,0,0,18,0,0
sqli-concat,CWE-89,1,0,0,0,0,14,30,97,1.92,1,0,0,8,1,33,0,1
hardcoded-secret,CWE-798,0,0,0,0,0,15,18,214,3.05,0,0,0,1,0,15,1,0
insecure-deserialize,CWE-502,1,0,1,0,0,18,5,85,1.69,1,0,0,3,1,9,1,1
sqli-concat,CWE-89,0,0,1,0,0,6,30,269,1.72,1,1,0,9,1,43,1,0
ssrf-request,CWE-918,0,0,0,0,0,14,5,224,1.88,1,1,1,9,0,20,1,0
ssrf-request,CWE-918,0,1,1,0,0,5,30,159,4.38,1,1,1,6,0,19,1,0
insecure-deserialize,CWE-502,1,0,0,0,0,6,9,328,3.3,1,0,0,4,1,35,1,1
path-traversal,CWE-22,0,1,1,0,0,10,8,314,1.54,1,1,0,10,1,12,0,0
xss-unescaped,CWE-79,1,0,1,0,0,3,19,39,3.32,0,0,0,0,0,2,1,1
sqli-concat,CWE-89,0,0,1,1,0,13,19,254,3.06,1,1,0,0,1,4,1,0
xss-unescaped,CWE-79,0,0,0,0,0,13,17,261,2.41,0,0,0,3,1,32,1,0
hardcoded-secret,CWE-798,1,0,1,0,0,19,26,164,1.93,0,0,0,4,0,44,0,1
sqli-concat,CWE-89,1,0,0,0,0,4,15,345,1.86,0,1,0,9,0,44,0,1
ssrf-request,CWE-918,1,0,1,0,0,5,4,280,4.23,0,0,0,2,0,21,0,1
xss-unescaped,CWE-79,1,0,1,0,0,18,27,310,3.48,1,0,0,0,1,5,0,1
hardcoded-secret,CWE-798,0,1,1,0,0,20,20,334,2.81,1,1,0,10,1,18,0,0
insecure-deserialize,CWE-502,0,0,0,1,0,11,16,149,2.34,0,1,1,6,1,32,1,0
xss-unescaped,CWE-79,1,0,1,0,0,1,9,149,3.88,0,1,1,5,0,19,0,0
path-traversal,CWE-22,1,0,0,0,0,17,24,209,3.45,1,1,0,4,1,44,1,1
xss-unescaped,CWE-79,0,1,1,1,0,20,29,204,4.03,0,1,1,4,0,22,1,0
xss-unescaped,CWE-79,0,0,1,0,0,1,21,315,3.87,0,1,0,2,0,46,1,0
insecure-deserialize,CWE-502,0,0,1,0,0,15,27,275,4.5,1,0,0,1,0,40,0,1
insecure-deserialize,CWE-502,1,0,1,0,0,15,9,243,3.36,1,1,0,7,1,14,0,0
ssrf-request,CWE-918,1,0,0,0,0,10,5,358,1.51,1,0,1,4,0,45,0,1
path-traversal,CWE-22,0,1,1,0,0,9,29,391,3.0,0,0,0,9,0,0,1,0
hardcoded-secret,CWE-798,0,0,1,0,0,10,21,323,2.93,0,1,0,10,0,21,1,0
xss-unescaped,CWE-79,1,0,1,0,0,20,18,180,2.88,1,0,1,0,0,15,0,1
hardcoded-secret,CWE-798,0,0,0,0,0,8,22,295,1.77,1,0,0,9,1,30,1,0
ssrf-request,CWE-918,1,0,1,0,0,2,15,169,4.28,1,1,1,0,0,4,1,0
xss-unescaped,CWE-79,1,0,1,0,0,19,22,373,4.12,1,1,0,6,0,31,1,0
hardcoded-secret,CWE-798,1,0,1,0,0,8,23,313,1.55,1,0,0,8,1,21,0,1
hardcoded-secret,CWE-798,1,0,0,0,0,14,15,277,4.16,1,0,0,0,0,27,1,1
hardcoded-secret,CWE-798,1,0,0,1,0,20,11,241,4.43,1,0,0,7,0,0,1,0
path-traversal,CWE-22,1,0,0,1,0,11,29,241,2.83,1,0,1,6,1,34,0,0
xss-unescaped,CWE-79,0,0,1,0,0,13,24,84,3.31,0,1,0,2,1,9,0,0
hardcoded-secret,CWE-798,1,0,1,0,0,4,26,299,4.4,0,0,0,2,0,22,1,1
path-traversal,CWE-22,1,0,0,0,0,19,21,202,1.88,1,0,0,0,1,49,1,1
sqli-concat,CWE-89,1,0,0,0,0,8,23,265,4.38,0,0,0,3,1,6,0,1
sqli-concat,CWE-89,0,1,1,0,0,14,11,276,1.72,0,1,0,8,0,44,0,0
sqli-concat,CWE-89,1,0,0,1,0,1,9,73,3.76,1,1,0,8,0,20,0,1
path-traversal,CWE-22,1,0,1,1,1,16,29,215,1.65,1,0,1,6,0,28,0,0
sqli-concat,CWE-89,0,1,0,0,0,14,23,36,3.61,1,0,0,1,0,10,1,0
path-traversal,CWE-22,0,0,1,0,0,9,14,295,2.03,0,0,0,4,0,26,1,0
path-traversal,CWE-22,1,0,0,0,0,19,7,285,1.57,1,0,0,6,1,5,1,1
path-traversal,CWE-22,1,0,1,0,0,1,9,172,3.0,0,1,0,0,0,43,1,0
hardcoded-secret,CWE-798,0,0,1,0,0,18,2,50,2.07,0,1,0,8,1,17,0,0
ssrf-request,CWE-918,1,0,0,0,0,6,26,371,1.94,0,1,0,5,0,30,1,1
xss-unescaped,CWE-79,1,0,0,0,0,17,25,221,1.6,1,1,1,8,0,5,0,1
ssrf-request,CWE-918,1,0,0,0,0,15,4,317,2.81,1,0,0,3,0,21,1,1
sqli-concat,CWE-89,1,0,0,0,0,20,26,366,3.06,1,1,1,7,0,8,1,1
hardcoded-secret,CWE-798,0,0,0,1,0,2,24,179,1.69,1,0,0,1,1,17,1,0
xss-unescaped,CWE-79,1,0,1,0,0,19,2,58,2.1,0,0,1,10,0,5,0,0
sqli-concat,CWE-89,1,0,1,0,0,4,7,350,4.38,1,0,0,8,0,26,1,1
xss-unescaped,CWE-79,0,0,1,0,0,13,20,89,1.58,0,1,0,4,0,13,1,0
insecure-deserialize,CWE-502,0,1,1,1,0,9,24,207,2.55,0,1,0,7,0,47,1,0
insecure-deserialize,CWE-502,0,0,1,0,0,3,10,169,2.58,1,0,1,10,0,5,1,0
insecure-deserialize,CWE-502,0,1,0,1,0,18,13,347,2.9,0,0,0,5,0,8,1,0
xss-unescaped,CWE-79,0,0,0,0,0,3,19,337,4.26,0,0,0,8,1,45,0,0
xss-unescaped,CWE-79,0,1,0,0,0,10,29,211,3.93,0,0,0,4,0,42,1,0
insecure-deserialize,CWE-502,1,0,1,0,0,18,29,181,3.31,0,1,0,8,0,2,1,0
ssrf-request,CWE-918,0,1,1,0,0,14,21,136,4.16,1,1,0,6,0,0,1,0
hardcoded-secret,CWE-798,0,1,1,0,0,7,13,143,2.45,0,1,0,10,0,27,0,0
path-traversal,CWE-22,0,0,0,1,0,15,3,84,2.51,0,1,0,7,0,49,1,0
hardcoded-secret,CWE-798,1,0,0,0,0,1,10,150,4.22,1,0,0,1,1,17,0,1
hardcoded-secret,CWE-798,1,0,0,0,0,2,20,145,2.36,1,0,0,4,0,16,0,1
ssrf-request,CWE-918,0,1,1,0,0,3,8,63,3.66,0,0,1,8,1,0,0,0
insecure-deserialize,CWE-502,1,0,0,0,0,2,2,340,2.06,1,0,0,3,0,21,1,1
path-traversal,CWE-22,0,1,1,0,0,19,29,397,2.38,1,1,0,9,0,42,1,0
hardcoded-secret,CWE-798,1,0,0,0,0,8,2,119,2.17,0,1,0,9,0,20,1,0
hardcoded-secret,CWE-798,0,0,1,0,1,9,29,286,2.03,0,1,1,3,0,46,0,0
path-traversal,CWE-22,0,0,1,0,0,10,19,129,3.75,0,1,0,2,1,46,1,0
insecure-deserialize,CWE-502,0,0,1,0,0,15,8,306,3.61,0,1,1,3,0,7,1,0
hardcoded-secret,CWE-798,1,0,0,0,0,13,19,332,2.79,0,1,0,7,1,9,1,0
ssrf-request,CWE-918,1,0,1,0,0,9,19,77,3.88,1,0,0,4,0,11,1,0
path-traversal,CWE-22,1,0,1,1,0,1,28,94,3.05,1,0,0,4,0,44,1,1
path-traversal,CWE-22,0,0,0,0,0,19,8,258,3.3,1,0,1,9,0,34,1,0
hardcoded-secret,CWE-798,0,0,1,0,0,5,6,305,2.52,1,0,1,10,1,47,1,0
xss-unescaped,CWE-79,1,0,0,0,0,10,7,133,4.19,0,1,0,10,0,46,0,0
sqli-concat,CWE-89,0,0,0,0,0,17,2,89,3.08,1,0,0,4,0,38,0,1
xss-unescaped,CWE-79,1,0,0,0,0,2,28,230,3.67,0,1,0,7,0,25,0,1
hardcoded-secret,CWE-798,1,0,0,0,0,9,9,98,3.74,0,1,0,3,1,30,0,0
insecure-deserialize,CWE-502,0,0,1,0,0,3,16,398,1.98,0,0,1,9,1,25,1,0
hardcoded-secret,CWE-798,0,1,1,1,0,15,7,167,4.08,0,0,0,7,0,18,0,0
path-traversal,CWE-22,1,0,1,0,0,18,4,262,2.79,1,1,1,7,0,30,1,0
ssrf-request,CWE-918,0,1,0,0,0,15,8,240,2.24,1,0,1,9,0,38,0,0
hardcoded-secret,CWE-798,1,0,1,0,0,17,23,268,1.84,1,0,0,2,0,20,1,1
sqli-concat,CWE-89,1,0,0,0,0,11,12,345,3.4,1,1,1,8,0,6,1,1
ssrf-request,CWE-918,1,0,0,0,0,19,11,191,1.7,1,0,0,2,0,50,0,1
hardcoded-secret,CWE-798,0,0,0,0,0,4,8,72,2.23,1,1,0,6,1,41,1,0
xss-unescaped,CWE-79,0,0,0,0,0,18,27,98,2.57,0,1,0,9,1,24,1,0
xss-unescaped,CWE-79,1,0,1,0,0,1,13,252,3.64,1,0,0,7,0,5,0,1
ssrf-request,CWE-918,1,0,0,0,0,14,21,76,3.39,0,1,0,8,0,45,0,1
ssrf-request,CWE-918,1,0,0,0,0,8,29,183,4.13,1,1,0,5,0,37,1,1
ssrf-request,CWE-918,1,0,1,0,0,8,6,376,2.66,0,0,1,4,1,28,0,0
sqli-concat,CWE-89,0,1,0,0,1,14,18,370,3.68,1,1,1,0,1,40,1,0
xss-unescaped,CWE-79,1,0,1,0,0,10,6,298,3.06,1,0,0,8,1,7,1,0
hardcoded-secret,CWE-798,1,0,1,0,0,2,15,98,2.62,1,1,0,10,0,0,1,1
insecure-deserialize,CWE-502,0,1,1,0,0,15,2,131,1.77,0,0,0,1,0,47,1,0
sqli-concat,CWE-89,1,0,0,0,0,19,28,54,2.0,1,0,1,7,1,42,0,1
hardcoded-secret,CWE-798,1,0,0,0,0,2,12,349,3.51,0,1,0,6,0,35,0,1
path-traversal,CWE-22,1,0,0,0,0,20,27,257,2.69,1,1,0,3,0,29,1,1
insecure-deserialize,CWE-502,0,0,1,0,0,16,1,77,4.37,0,0,0,1,0,26,1,0
hardcoded-secret,CWE-798,0,1,0,0,0,19,21,350,2.73,1,1,0,7,0,13,1,0
insecure-deserialize,CWE-502,0,1,1,0,0,1,16,36,2.11,1,1,1,3,0,46,0,0
insecure-deserialize,CWE-502,0,1,0,0,0,5,13,122,2.58,1,0,0,6,0,3,0,0
ssrf-request,CWE-918,1,0,0,0,0,18,30,163,3.07,0,1,0,1,0,20,1,0
insecure-deserialize,CWE-502,1,0,1,0,0,15,23,381,3.94,1,1,1,0,1,42,1,1
path-traversal,CWE-22,0,0,1,0,0,18,15,389,3.67,0,0,0,4,1,36,1,0
hardcoded-secret,CWE-798,1,0,1,0,1,3,10,309,2.37,1,0,1,0,0,28,1,0
hardcoded-secret,CWE-798,1,0,1,0,0,4,21,318,2.16,0,0,0,8,0,35,1,1
path-traversal,CWE-22,0,0,1,0,0,15,25,296,2.5,1,1,0,8,1,17,1,0
hardcoded-secret,CWE-798,0,0,0,0,1,14,14,230,1.98,0,0,1,4,0,40,1,0
path-traversal,CWE-22,0,0,0,0,0,6,1,364,2.45,1,1,0,2,0,11,1,0
sqli-concat,CWE-89,0,0,1,0,0,16,14,373,3.6,1,1,0,4,1,15,1,0
path-traversal,CWE-22,1,0,0,0,0,1,29,185,3.45,0,1,0,4,1,36,1,1
path-traversal,CWE-22,0,1,1,0,0,5,24,321,4.16,0,0,0,2,1,15,0,0
sqli-concat,CWE-89,1,0,0,1,0,11,20,70,1.56,1,1,0,4,1,26,0,1
path-traversal,CWE-22,1,0,1,0,0,20,29,33,2.72,0,0,0,0,0,36,1,0
ssrf-request,CWE-918,1,0,0,0,0,20,5,100,3.91,0,1,0,7,0,39,1,1
xss-unescaped,CWE-79,1,0,0,0,0,6,2,238,4.19,1,1,0,0,0,35,0,1
xss-unescaped,CWE-79,1,0,0,0,0,19,23,31,3.81,1,1,0,9,0,7,0,1
insecure-deserialize,CWE-502,1,0,0,0,0,5,15,339,4.35,0,1,0,0,0,16,1,0
path-traversal,CWE-22,0,1,1,0,0,6,11,199,2.8,0,0,0,8,1,14,0,0
hardcoded-secret,CWE-798,1,0,0,0,0,17,20,146,4.33,0,0,1,0,0,41,1,1
insecure-deserialize,CWE-502,1,0,1,0,0,3,3,228,3.63,1,1,0,4,1,12,0,1
path-traversal,CWE-22,1,0,1,0,0,7,10,233,2.82,0,0,0,8,1,11,0,0
sqli-concat,CWE-89,0,0,1,0,0,5,8,279,2.31,1,0,0,10,0,28,0,1
xss-unescaped,CWE-79,1,0,0,0,0,6,23,374,3.63,1,0,1,9,1,29,1,1
xss-unescaped,CWE-79,1,0,1,0,0,19,25,104,3.06,1,0,0,6,1,15,0,1
sqli-concat,CWE-89,1,0,0,0,1,14,12,370,2.85,1,0,0,9,1,27,1,0
